w_inj;u1;GOR;x1_eq;x2_eq;x3_eq;estado;status;residual_norm;Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a
1,6;0,5;0,01;2244,464056441003;852,5544228708976;3542,770023286074;0,0;convergiu;1,705324074264466e-20;9407451,815905435;5633406,349477848;9383130,53481304;14288130,53481304;1,599999999922023;6,937029324331737;8,606399617482001;1,6693702930832441;6,937029324396799;0,06937029324331738;254,82325417042472;105,25761328218222
1,8;0,5;0,01;2253,951142056968;903,0738149426164;3274,4539977401637;0,0;convergiu;2,858004197965882e-20;9447216,008408068;5852645,684703967;9416563,949673755;14321563,949673755;1,7999999998922993;6,772169298094529;8,639890990923769;1,8677216927609912;6,772169298160709;0,0677216929809453;242,1962803101031;105,70252483515384
2,0;0,5;0,01;2264,2692175981188;950,585029290867;3031,759301746411;0,0;convergiu;4,162777505375836e-20;9490463,213997167;6055389,609570476;9452793,609058911;14357793,609058911;1,9999999998662334;6,588865761845328;8,654754419260478;2,065888657345965;6,58886576191234;0,06588865761845328;230,88032614960701;106,186406945901
0,2;0,6;0,01;2231,3988540569153;287,8551781727875;7530,3126496217355;1,0;convergiu;2,515804273939457e-18;9352690,296539314;2682499,4063615175;9352308,051437289;14257308,051437289;0,20000000158356557;7,0856175258645795;7,356473702776771;0,2708561769303089;7,085617525845521;0,07085617525864579;453,2659629418336;104,64490040934682
0,4;0,6;0,01;2155,15432429483;372,9378568181518;6522,578789910175;0,0;convergiu;1,549194649542275e-17;9033118,798878292;3148856,107037792;9031535,726565298;13936535,726565298;0,40000000378296463;8,478807987222371;8,963596071805252;0,4847880847315825;8,478807987072368;0,08478807987222371;399,7743540051956;101,06929526407889
0,6000000000000001;0,6;0,01;2116,112482163948;442,42330719779926;5834,972125354027;0,0;convergiu;1,3835500684086733e-20;8869478,731844714;3510500,94301785;8865851,102647824;13770851,102647824;0,6000000000822303;9,115397164194606;9,806551136022708;0,6911539718056451;9,1153971642155;0,09115397164194607;363,93816916884083;99,23836769406795
0,8;0,6;0,01;2094,9534397144953;502,7826157824129;5311,099939457981;0,0;convergiu;4,282625398684694e-20;8780792,672585847;3814358,781649155;8774278,417876327;13679278,417876327;0,8000000001446379;9,448850668285548;10,343339175311572;0,8944885069615811;9,44885066834821;0,09448850668285548;337,0655546000419;98,24608167319163
1,0;0,6;0,01;2084,187640684616;556,8910428091164;4888,06352760562;0,0;convergiu;1,9401282918877297e-20;8735668,877734836;4080256,7245678343;8725437,777945384;13630437,777945384;1,0000000000877078;9,621975172015981;10,718194923977949;1,0962197518922032;9,621975172083776;0,09621975172015981;315,6765921242434;97,74120287697798
1,2;0,6;0,01;2080,112052753369;606,3445640830361;4533,689891604489;0,0;convergiu;1,0084274274599777e-20;8718586,449092388;4318776,153145381;8703824,799281072;13608824,799281072;1,2000000000519246;9,697599887013256;10,994575886056873;1,296975998970422;9,697599887084312;0,09697599887013256;297,9985488196713;97,55007187751569
1,4;0,6;0,01;2080,6294957285677;652,1450786838661;4229,158153078972;0,0;convergiu;6,5723858116443824e-21;8720755,260770477;4536347,264323105;8700668,012043916;13605668,012043916;1,4000000000259647;9,708596313877267;11,205682277139898;1,4970859631867588;9,708596313950842;0,09708596313877267;282,99835185045055;97,57433816613045
1,6;0,6;0,01;2084,442566647548;694,9730892463755;3962,4563629157606;0,0;convergiu;5,7512776129419174e-21;8736737,375003047;4737218,649563821;8710548,96276389;13615548,96276389;1,6000000000060692;9,674135109515525;11,37087646069629;1,6967413511027443;9,674135109591104;0,09674135109515525;270,01904947126826;97,75315802428581
1,8;0,6;0,01;2090,69671680922;735,3168999334873;3725,4313701791166;0,0;convergiu;6,288697436474005e-21;8762951,034396045;4924367,140210523;8729905,474873884;13634905,474873884;1,7999999999900649;9,606268260803747;11,502330943466461;1,896062682582934;9,606268260880947;0,09606268260803746;258,6162646580177;98,04645606897353
2,0;0,6;0,01;2098,801933516553;773,5413924740697;3512,2884967471396;0,0;convergiu;7,567525746268623e-21;8796923,25837214;5099971,259595445;8756283,822345287;13661283,822345287;1,9999999999765126;9,513002344657476;11,608132368132685;2,0951300233939634;9,51300234473601;0,09513002344657476;248,47519962880486;98,42656274223499
0,2;0,7000000000000001;0,01;2168,5490529647977;258,89002412635426;7558,61759124321;1,0;convergiu;2,5118130256098067e-18;9089261,495478056;2419622,765082775;9088868,17198861;13993868,17198861;0,2000000013395428;8,24709109768832;8,529562010848522;0,2824709131634322;8,247091097683999;0,08247091097688321;453,227686477688;101,69746178174583
0,4;0,7000000000000001;0,01;2049,1455549362427;324,08217737103485;6531,401418274768;1,0;convergiu;4,510824958506925e-21;8588793,39881566;2738601,669539097;8587128,42920477;13492128,42920477;0,4000000000452893;10,096143728461753;10,597105165857974;0,5009614373757494;10,096143728480678;0,10096143728461753;397,4533985271218;96,0978500686679
0,6000000000000001;0,7000000000000001;0,01;1981,884717818959;377,0907888881747;5845,086518547394;0,0;convergiu;1,0871243368221486e-20;8306876,171198457;2994760,191102554;8303002,8523547165;13208002,852354717;0,6000000000606545;11,006316694554139;11,716379861682109;0,7100631670644929;11,006316694615732;0,11006316694554139;360,7368441008775;92,94354908442622
0,8;0,7000000000000001;0,01;1940,2541649767702;423,0348251758586;5332,583533372902;0,0;convergiu;6,460021887878161e-21;8132385,776126857;3215138,646789794;8125352,130456427;13030352,130456427;0,8000000000314454;11,538985916498273;12,454375775793835;0,9153898592252957;11,538985916566375;0,11538985916498273;333,687630539039;90,991219921831
1,0;0,7000000000000001;0,01;1913,741241550786;464,19978890561765;4926,04921103229;0,0;convergiu;5,750205846942473e-21;8021259,447811208;3411606,296413366;8010117,12027717;12915117,12027717;1,0000000000166192;11,871734610799859;12,990451957012931;1,1187173461378714;11,871734610872648;0,11871734610799858;312,5049829152023;89,74785537208746
