0
2047,4062996901785
2049,1062993802284
2050,80629907015
2052,5062987599426
2054,206298449607
2055,9062981391426
2057,60629782855
2059,306297517829
2061,00629720698
2062,706296896002
2064,4062965848957
2066,1062962736614
2067,8062959622994
2069,5062956508095
2071,2062953391915
2072,906295027445
2074,6062947155715
2076,30629440357
2078,0062940914404
2079,7062937791834
2081,4062934667986
2083,1062931542865
2084,806292841647
2086,5062925288803
2088,206292215986
2089,9062919029643
2091,606291589815
2093,306291276539
2095,0062909631356
2096,706290649605
2098,4062903359477
2100,106290022163
2101,806289708251
2103,5062893942127
2105,2062890800476
2106,9062887657547
2108,606288451335
2110,3062881367887
2112,0062878221156
2113,706287507316
2115,4062871923898
2117,1062868773374
2118,8062865621587
2120,5062862468535
2122,206285931422
2123,906285615864
2125,606285300179
2127,3062849843677
2129,0062846684305
2130,7062843523677
2132,406284036178
2134,1062837198624
2135,8062834034213
2137,506283086854
2139,206282770161
2140,9062824533426
2142,6062821363985
2144,3062818193275
2146,006281502131
2147,7062811848095
2149,4062808673625
2151,1062805497895
2152,806280232091
2154,506279914267
2156,206279596318
2157,906279278243
2159,6062789600433
2161,306278641718
2163,0062783232675
2164,7062780046917
2166,4062776859914
2168,106277367166
2169,806277048215
2171,5062767291397
2173,206276409939
2174,9062760906136
2176,606275771163
2178,3062754515877
2180,0062751318883
2181,7062748120643
2183,4062744921157
2185,1062741720425
2186,8062738518443
2188,5062735315214
2190,2062732110753
2191,906272890504
2193,6062725698084
2195,306272248989
2197,0062719280454
2198,706271606977
2200,406271285785
2202,1062709644684
2203,8062706430287
2205,506270321464
2207,206269999775
2208,906269677963
2210,606269356027
2212,306269033966
2214,0062687117825
2215,706268389476
2217,406268067045
2219,1062677444897
2220,8062674218113
2222,5062670990096
2224,2062667760842
2225,9062664530347
2227,606266129863
2229,3062658065683
2231,006265483149
2232,706265159607
2234,4062648359422
2236,106264512154
2237,806264188243
2239,506263864209
2241,2062635400516
2242,9062632157716
2244,6062628913683
2246,306262566842
2248,0062622421938
2249,706261917422
2251,4062615925277
2253,1062612675105
2254,8062609423714
2256,506260617109
2258,2062602917235
2259,9062599662166
2261,6062596405873
2263,306259314835
2265,0062589889612
2266,7062586629645
2268,4062583368454
2270,106258010604
2271,806257684241
2273,5062573577566
2275,2062570311487
2276,9062567044193
2278,6062563775686
2280,306256050595
2282,0062557234996
2283,706255396283
2285,406255068944
2287,1062547414836
2288,8062544139016
2290,506254086198
2292,2062537583724
2293,9062534304253
2295,6062531023563
2297,3062527741668
2299,0062524458544
2300,706252117421
2302,4062517888665
2304,106251460191
2305,8062511313938
2307,5062508024753
2309,206250473436
2310,906250144276
2312,606249814994
2314,306249485591
2316,0062491560675
2317,706248826423
2319,406248496657
2321,1062481667705
2322,8062478367638
2324,5062475066356
2326,206247176387
2327,906246846017
2329,6062465155273
2331,3062461849163
2333,0062458541847
2334,7062455233327
2336,4062451923614
2338,1062448612693
2339,806244530056
2341,506244198723
2343,2062438672697
2344,9062435356955
2346,6062432040007
2348,3062428721873
2350,0062425402534
2351,7062422081995
2353,406241876025
2355,106241543731
2356,8062412113172
2358,5062408787826
2360,2062405461284
2361,906240213354
2363,606239880461
2365,3062395474476
2367,0062392143145
2368,7062388810627
2370,406238547691
2372,106238214199
2373,806237880588
2375,5062375468583
2377,206237213007
2378,9062368790374
2380,606236544949
2382,3062362107407
2384,0062358764135
2385,706235541966
2387,406235207401
2389,106234872717
2390,8062345379126
2392,506234202989
2394,2062338679475
2395,9062335327867
2397,606233197507
2399,306232862108
2401,006232526591
2402,7062321909543
2404,4062318551987
2406,106231519325
2407,806231183333
2409,5062308472216
2411,2062305109916
2412,9062301746435
2414,606229838177
2416,306229501592
2418,0062291648887
2419,7062288280667
2421,406228491127
2423,106228154068
2424,8062278168914
2426,506227479597
2428,206227142184
2429,9062268046528
2431,6062264670036
2433,3062261292366
2435,0062257913514
2436,7062254533475
2438,406225115227
2440,1062247769883
2441,8062244386315
2443,5062241001565
2445,2062237615637
2446,9062234228536
2448,6062230840257
2450,3062227450805
2452,006222406018
2453,7062220668377
2455,4062217275396
2457,1062213881237
2458,806221048591
2460,5062207089404
2462,2062203691726
2463,7242490712238
2464,9606212991266
2466,115085174156
2467,217020315385
2468,2775079461503
2469,3014010066704
2470,2920370209818
2471,2518277780005
2472,1825892873044
2473,082967316215
2473,95701115736
2474,8056446825476
2475,6296692737947
2476,429779318901
2477,2052296750453
2477,957935996349
2478,68835326168
2479,3968949321797
2480,0839348053487
2480,749811082946
2481,394830620039
2482,019272767964
2482,623392697484
2483,2074242340937
2483,7715822734976
2484,3160648461076
2484,8410548905035
2485,346721785416
2485,8332226805487
2486,300703658891
2486,7493007570347
2487,1791408651425
2487,5903425243027
2487,9830166359566
2488,3572670955646
2488,713191360699
2489,0508809621188
2489,3704219650454
2489,671895386789
2489,955377575945
2490,220940557656
2490,468652348794
2490,698577246396
2490,9107760922416
2491,1053065160986
2491,282223159822
2491,44157788423
2491,58341996046
2491,707796247292
2491,8147513557433
2491,9043278021227
2491,976566150572
2492,0315051460134
2492,0691818383407
2492,0896316985873
2492,0928887277305
2492,078985558734
2492,04795355236
2491,999822887238
2491,9346226446273
2491,8523808882715
2491,7531247396964
2491,6368804492945
2491,503673463477
2491,3535284881746
2491,1864695489317
2491,0025200478253
2490,8017028174113
2490,5840401718897
2490,349553955667
2490,098265589471
2489,8301961141788
2489,54536623248
2489,2437963485086
2488,9255066055675
2488,5905169220364
2488,238847025582
2487,870516485754
2487,4855447450523
2487,0839511485524
2486,6657549721576
2486,2309754495527
2485,779631797921
2485,3117432424865
2484,827329039942
2484,3264085008072
2483,809001010777
2483,275126051104
2482,72480321805
2482,158052241463
2481,5748930025075
2480,975345550592
2480,359430119517
2479,7271671428903
2479,0785772688287
2478,4136813739838
2477,732500576913
2477,0350562508243
2476,3213700357187
2475,591463849955
2474,8453599012546
2474,0830806971826
2473,3046490550933
2472,5100881115977
2471,699421331542
2470,8726725165293
2470,0298658129964
2469,171025719859
2468,2961770957454
2467,4053451658256
2466,498555528263
2465,575834160285
2464,637207423895
2463,6827020712362
2462,712345249624
2461,7261645062413
2460,724187792527
2459,706443468259
2458,6729603053354
2457,623767491277
2456,5588946324515
2455,478371757025
2454,3822293176595
2453,2704981939564
2452,143209694659
2451,0003955596135
2449,842087961505
2448,668319507377
2447,479123239924
2446,2745326385884
2445,0545816204467
2443,819304540906
2442,568736194209
2441,302911813754
2440,0218670722397
2438,725638081635
2437,4142613929876
2436,087773996058
2434,7462133188137
2433,3896172267555
2432,018024022108
2430,6314724428617
2429,2300016616764
2427,817358704811
2426,400352124962
2424,983097451146
2423,5667072133674
2422,1512741140305
2420,736444628939
2419,3216718831477
2417,906341396131
2416,4898385797073
2415,071582519642
2413,651041446233
2412,227738115609
2410,8012496976908
2409,3712048033603
2407,937279170653
2406,4991908809807
2405,056695592062
2403,60958204526
2402,1576679692785
2400,7007964228437
2399,2388325741554
2397,771660890945
2396,2991827035994
2394,8213140998837
2393,33798411007
2391,849133143862
2390,3547116441027
2388,8546789262687
2387,3490021767093
2385,837655586293
2384,320619599467
2382,797880261714
2381,269428650918
2379,7352603804275
2378,195375163419
2376,6497764298315
2375,0984709884383
2373,5414687277967
2371,978782350764
2370,4104271380706
2368,8364207371137
2367,256782972718
2365,6715356770765
2364,08070253648
2362,4843089528067
2360,8815218602144
2359,273292953217
2357,6596416510824
2356,040590907873
2354,4161666323685
2352,7863972239843
2351,151313199701
2349,510946892534
2347,865332206408
2346,214504415597
2344,5584999995076
2342,8973565055676
2341,2311124345606
2339,5598071439376
2337,883480765618
2336,2021741354965
2334,5159287324846
2332,824786625323
2331,128790425811
2329,4279832473376
2327,722408667829
2326,012110696402
2324,2971337431572
2322,5775225916454
2320,8533223736154
2319,124578545746
2317,391336868108
2315,653643384131
2313,9115444019135
2312,165086476713
2310,4143163945096
2308,6592811565133
2306,9000279645506
2305,136604207228
2303,3690574468233
2301,5974354068294
2299,8217859601145
2298,0421571176366
2296,258597017687
2294,4711539156156
2292,679876174005
2290,8848122532754
2289,086010702678
2287,283520151663
2285,4773893015995
2283,667666917817
2281,854401821966
2280,037642884663
2278,2174390184214
2276,3938391708357
2274,5668923180183
2272,736647458274
2270,9031536059933
2269,0664597857594
2267,2266150266632
2265,383668356802
2263,537668797967
2261,6886653605025
2259,836707038337
2257,981842804168
2256,124121604803
2254,2635923566377
2252,4003039412887
2250,534305201345
2248,665644936251
2246,7943718983165
2244,920534788839
2243,0441822543376
2241,165362882904
2239,284125200643
2237,400517668223
2235,5145886775204
2233,626386548354
2231,7359595253074
2229,8433557746434
2227,948623381292
2226,0518103459235
2224,152964582097
2222,2521339134805
2220,349366071143
2218,4447086909204
2216,5382093108406
2214,6299153686164
2212,7198741992006
2210,8081330323994
2208,894738990548
2206,9797390862377
2205,063180220101
2203,1451091786444
2201,2255726321428
2199,304617132568
2197,3822891115838
2195,4586348785706
2193,533700618706
2191,6075323910873
2189,680176126894
2187,7516776275943
2185,8220825631934
2183,891436470515
2181,9597847515292
2180,02717267171
2178,0936453584377
2176,159247799423
2174,224024841184
2172,2880211875386
2170,35128139814
2168,413849887043
2166,4757709212954
2164,537088619569
2162,5978469508127
2160,6580897329313
2158,7178606315083
2156,7772031585373
2154,836160671192
2152,894776370617
2150,9530933007472
2149,0111543471508
2147,069002235899
2145,1266991227935
2143,184247486277
2141,24169068544
2139,2990717420366
2137,356433369213
2135,4138179951274
2133,47126778236
2131,528824643831
2129,5865302558454
2127,6444260687676
2125,702553315721
2123,760953019681
2121,819665999212
2119,8787328731123
2117,938194064139
2115,998089801974
2114,0584601255714
2112,119344884994
2110,1807837428187
2108,2428161751986
2106,305481472637
2104,36881874052
2102,432866899465
2100,497664685499
2098,5632506501233
2096,6296631602563
2094,6969403981
2092,7651203609435
2090,8342408608946
2088,9043395245853
2086,9754537928357
2085,0476209202893
2083,120877975035
2081,195261838209
2079,2708092035887
2077,3475565771855
2075,425540276823
2073,5047964317255
2071,5853609821015
2069,667269678733
2067,7505580825673
2065,835261564315
2063,9214153040566
2062,0090542908533
2060,0982133223647
2058,188927004481
2056,2812297509536
2054,3751557830483
2052,470739129192
2050,568013624646
2048,6670129111717
2046,7677704367184
2044,8703194551142
2042,9746930257722
2041,0809240134013
2039,1890450877288
2037,2990887232324
2035,4110871988844
2033,5250725979006
2031,6410768075054
2029,7591315187003
2027,879268226046
2026,0015182274526
2024,1259126239804
2022,2524823196488
2020,3812580212543
2018,5122702381998
2016,6455492823318
2014,7811252677882
2012,919028110852
2011,0592875298184
2009,2019330448682
2007,3469939779488
2005,4944994526707
2003,6444783942052
2001,796959529195
1999,9519713856723
1998,1095422929884
1996,269700381746
1994,4324735837472
1992,597889631945
1990,765976060406
1988,9367602042803
1987,1102691997803
1985,2865299841683
1983,4655692957513
1981,6474136738861
1979,8320894589906
1978,019622792564
1976,2100396172166
1974,403365676705
1972,5996265159781
1970,7988474812314
1969,0010537199648
1967,206270181054
1965,414521614828
1963,625832573152
1961,8402274095215
1960,0577302791644
1958,2783651391471
1956,5021557484922
1954,7291256683034
1952,959298261895
1951,1926966949343
1949,4293439355886
1947,6692627546777
1945,9124757258382
1944,1590052256943
1942,4088734340341
1940,6621023339949
1938,9187137122574
1937,178729159243
1935,4421700693238
1933,7090576410358
1931,9794128773033
1930,2532565856661
1928,5306093785168
1926,8114916733464
1925,0959236929941
1923,3839254659065
1921,6755168264026
1919,9707174149491
1918,2695466784353
1916,572023870465
1914,878168051649
1913,1879980899043
1911,5015326607643
1909,8187902476932
1908,139789142407
1906,4645474452025
1904,7930830652945
1903,1254137211545
1901,4615569408631
1899,8015300624652
1898,1453502343306
1896,4930344155248
1894,844599376185
1893,2000616979014
1891,5594377741072
1889,922743810473
1888,2899958253095
1886,6612096499744
1885,0364009292894
1883,41558512196
1881,798777501003
1880,1859931541803
1878,5772469844385
1876,9725537103557
1875,3719278665938
1873,7753838043557
1872,1829356918515
1870,5945975147683
1869,0103830767473
1867,4303059998642
1865,85437972512
1864,2826175129337
1862,7150324436445
1861,1516374180153
1859,592445157745
1858,0374682059864
1856,4867189278677
1854,940209511023
1853,397951966125
1851,8599581274245
1850,3262396532953
1848,7968080267847
1847,2716745561702
1845,7508503755187
1844,2343464452538
1842,7221735527276
1841,2143423127964
1839,7108631684025
1838,2117463911607
1836,717002081951
1835,2266401715149
1833,7406704210555
1832,259102422846
1830,7819456008383
1829,309209211281
1827,8409023433394
1826,3770339197195
1824,9176126972993
1823,4626472677612
1822,0121460582313
1820,5661173319234
1819,1245691887839
1817,687509566145
1816,2549462393808
1814,8268868225664
1813,4033387691413
1811,9843093725783
1810,5698057670554
1809,1598349281312
1807,7544036734253
1806,3535186633007
1804,9571864015522
1803,5654132360974
1802,1782053596696
1800,7955688105176
1799,4175094731067
1798,044033078823
1796,6751452066828
1795,3108512840427
1793,9511565873163
1792,5960662426905
1791,2455852268483
1789,8997183676918
1788,558470345069
1787,2218456915052
1785,8898487929341
1784,5624838894364
1783,2397550759745
1781,9216663031368
1780,6082213778789
1779,2994239642712
1777,9952775842482
1776,6957856183576
1775,4009513065153
1774,11077774876
1772,8252679060122
1771,5444246008335
1770,2682505181895
1768,9967482062116
1767,7299200769667
1766,4677684072226
1765,210295339218
1763,9575028814347
1762,709392909371
1761,4659671663162
1760,227227264126
1758,9931746840023
1757,7638107772723
1756,5391367661668
1755,3191537446064
1754,10386267898
1752,8932644089339
1751,687359648154
1750,4861489851537
1749,289632884062
1748,0978116854108
1746,9106856069254
1745,7282547443142
1744,5505190720603
1743,377478444212
1742,209132595177
1741,0454811405116
1739,8865235777182
1738,7322592870369
1737,582687532239
1736,4378074614233
1735,2976181078088
1734,1621183905318
1733,0313071154383
1731,9051829758814
1730,7837445535151
1729,6669903190896
1728,5549186332453
1727,4475277473102
1726,3448158040926
1725,2467808386746
1724,1534207792076
1723,064733447705
1721,980716560836
1720,901367730718
1719,8266844657087
1718,7566641711967
1717,6913041503933
1716,6306016051221
1715,574553636609
1714,5231572462694
1713,4764093364981
1712,434306711453
1711,3968460778424
1710,3640240457103
1709,335837129219
1708,3122817474316
1707,2933542250933
1706,279050793412
1705,2693675908365
1704,2643006638336
1703,2638459676662
1702,2679993671645
1701,276756637502
1700,2901134649671
1699,3080654477317
1698,3306080966197
1697,3577368358744
1696,389447003925
1695,4257338541477
1694,4665925556292
1693,5120181939242
1692,5620057718156
1691,6165502100698
1690,6756463481902
1689,7392889451703
1688,8074726802422
1687,8801921536262
1686,9574418872762
1686,0392163256226
1685,125509836315
1684,2163167109607
1683,3116311658619
1682,4114473427514
1681,5157593095241
1680,624561060966
1679,7378465194847
1678,8556095358324
1677,9778438898293
1677,1045432910842
1676,2357013797125
1675,3713117270502
1674,5113678363675
1673,6558631435792
1672,8047910179507
1671,9581447628038
1671,1159176162175
1670,2781027517292
1669,4446932790288
1668,6156822446535
1667,791062632679
1666,970827365408
1666,1549693040529
1665,3434812494197
1664,5363559425884
1663,7335860655871
1662,9351642420668
1662,1410830379718
1661,3513349622067
1660,5659124673004
1659,7848079500682
1659,0080137522705
1658,2355221612668
1657,4673254106679
1656,7034156809852
1655,9437851002772
1655,1884257447912
1654,437329639602
1653,69048875925
1652,9478950283728
1652,2095403223366
1651,4754164678607
1650,745515243641
1650,0198283809714
1649,2983475643607
1648,5810644321432
1647,8679705770928
1647,1590575470261
1646,454316845409
1645,753739931954
1645,0573182232185
1644,3650430931982
1643,6769058739162
1642,9928978560108
1642,3130102893176
1641,6372343834498
1640,9655613083742
1640,2979821949848
1639,6344881356717
1638,9750701848875
1638,3197193597105
1637,6684266404015
1637,021182970963
1636,3779792596897
1635,7388063797166
1635,103655169566
1634,4725164336878
1633,8453809429998
1633,2222394354208
1632,6030826164026
1631,9879011594587
1631,3766857066887
1630,7694268692983
1630,1661152281176
1629,566741334116
1628,9712957089107
1628,3797688452755
1627,7921512076437
1627,208433232608
1626,628605329419
1626,0526578804756
1625,4805812418167
1624,9123657436064
1624,3480016906176
1623,7874793627102
1623,2307890153086
1622,6779208798719
1622,1288651643654
1621,5836120537228
1621,0421517103118
1620,5044742743898
1619,9705698645607
1619,4404285782252
1618,9140404920308
1618,391395662316
1617,872484125551
1617,357295898776
1616,8458209800374
1616,3380493488169
1615,83397096646
1615,333575776602
1614,8368537055865
1614,3437946628858
1613,8543885415138
1613,3686252184364
1612,886494554982
1612,407986397243
1611,9330905764782
1611,4617969095102
1610,9940951991211
1610,5299752344422
1610,0694267913425
1609,6124396328141
1609,1590035093523
1608,7091081593346
1608,2627433093958
1607,8198986747989
1607,3805639598052
1606,9447288580377
1606,512383052845
1606,0835162176593
1605,6581180163514
1605,2361781035859
1604,8176861251686
1604,4026317183934
1603,9910045123859
1603,582794128444
1603,1779901803732
1602,7765822748233
1602,378560011618
1601,9839129840823
1601,5926307793682
1601,2047029787768
1600,8201191580767
1600,4388688878198
1600,0609417336555
1599,6863272566384
1599,3150150135377
1598,9469945571411
1598,5822554365536
1598,2207871974983
1597,862579382611
1597,5076215317329
1597,1559031821994
1596,8074138691284
1596,4621431257033
1596,1200804834546
1595,7812154725384
1595,4455376220112
1595,1130364601042
1594,7837015144921
1594,457522312562
1594,134488381676
1593,8145892494347
1593,497814443937
1593,1841534940338
1592,8735959295866
1592,5661312817147
1592,261749083045
1591,9604388679588
1591,6621901728358
1591,3669925362935
1591,0748354994269
1590,7857086060428
1590,4996014028943
1590,2165034399122
1589,9364042704317
1589,6592934514185
1589,3851605436935
1589,1139951121525
1588,845786725984
