Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a;x1;x2;x3;estado;w_inj;u1;GOR
9426918,356951764;3648349,135099924;9425401,41583203;14330401,41583203;0,40000000123122975;6,7279167867739575;7,195195712945352;0,4672792059001688;6,72791650704412;0,06727916786773959;392,5961454795859;105,47541951599446;2249,1084545773665;439,7762342533134;6331,9269260843;0;0,4;0,5;0,01
9354121,781768583;4119845,111998667;9350682,102260593;14255682,102260593;0,6000000093984599;7,0933694311789495;7,764303771134776;0,6709336058219191;7,09337016531159;0,0709336943117895;355,4765198954757;104,66091693773552;2231,740383007293;529,8340047203036;5601,610485804316;0;0,6000000000000001;0,5;0,01
9328145,314786114;4506913,695025778;9322013,300537545;14227013,300537545;0,7999999998810423;7,228685972129505;8,100973087779007;0,8722868153088545;7,2286862724687175;0,07228685972129505;327,22389436029687;104,37027277929762;2225,542823073274;607,7416613725352;5036,386802677357;0;0,8;0,5;0,01
9328526,354425324;4839059,292560455;9318945,473584363;14223945,473584363;0,999999996774887;7,2430163596182116;8,315446652512422;1,0724301343385136;7,2430165181723245;0,07243016359618211;304,4435053363172;104,37453613602524;2225,6337328957234;677,2390968190274;4573,961331325265;0;1,0;0,5;0,01
9345255,836394414;5131821,297345796;9331484,065854367;14236484,065854367;1,1999999954166483;7,184265943591231;8,45610867790861;1,271842636932225;7,184266040974666;0,07184265943591231;285,4001201840687;104,56171810389218;2229,6251135264506;740,4041714332823;4182,3260134245465;0;1,2;0,5;0,01
9372713,928616246;5394557,169523347;9354023,93337963;14259023,93337963;1,3999999947253345;7,077427647354441;8,548201970725502;1,4707742575736151;7,077427713150044;0,07077427647354442;269,0769122566281;104,86893979464445;2236,176164996748;798,5453067770595;3842,633670862293;0;1,4000000000000001;0,5;0,01
9407451,820846364;5633406,333233207;9383130,53993671;14288130,53993671;1,599999994331669;6,937029299367155;8,60639962301462;1,6693702762569782;6,937029346755682;0,06937029299367155;254,8232556373431;105,25761333750711;2244,464057619828;852,5544185879853;3542,770052616336;0;1,6;0,5;0,01
9447216,011242686;5852645,670882913;9416563,95271521;14321563,95271521;1,7999999940895843;6,7721692829145725;8,639890996116385;1,867721677506757;6,77216931860756;0,06772169282914572;242,19628147008487;105,70252486691193;2253,9511427332623;903,0738112970454;3274,454021151509;0;1,8;0,5;0,01
9490463,215472827;6055389,597508028;9452793,6107629;14357793,6107629;1,9999999939608089;6,588865753104097;8,654754424174635;2,065888643224836;6,588865780947625;0,06588865753104098;230,8803270985301;106,18640696245423;2264,2692179501873;950,5850261053325;3031,759321068586;0;2,0;0,5;0,01
9353076,030939603;2682244,36232579;9352693,75917765;14257693,75917765;0,200006736370182;7,083766068506714;7,355430461195598;0,27074539974198586;7,084685061452672;0,07083766068506714;453,3095070915298;104,6492162946177;2231,490883972532;287,8042395676608;7531,114659987388;1;0,2;0,6;0,01
9033118,713374842;3148856,155564556;9031535,641091265;13936535,641091265;0,3999999981738131;8,47880832795686;8,963596159282352;0,484788115600813;8,478808043680239;0,0847880832795686;399,77434492196454;101,06929430744269;2155,1543038951063;372,93786843057717;6522,578621225667;0;0,4;0,6;0,01
8869478,798639404;3510500,9001164017;8865851,169463925;13770851,169463925;0,6000000005709547;9,115396916439716;9,80655109749918;0,6911539380414456;9,115397159456169;0,09115396916439715;363,93817664611095;99,23836844145659;2116,112498100068;442,42329638669423;5834,9722647730505;0;0,6000000000000001;0,6;0,01
8780792,647059286;3814358,804536065;8774278,39226656;13679278,39226656;0,8000000040912841;9,44885075989565;10,343339190281412;0,8944885270522077;9,448850663227425;0,09448850759895651;337,06555132385284;98,24608138762062;2094,953433624276;502,7826214314049;5311,099876962505;0;0,8;0,6;0,01
8735668,908139009;4080256,701686515;8725437,808440803;13630437,808440803;0,9999999973689057;9,621975064891911;10,718194926922644;1,096219727348837;9,621975199571839;0,0962197506489191;315,67659576991434;97,74120321720169;2084,1876479385537;556,8910365869422;4888,0635963945515;0;1,0;0,6;0,01
8718586,37335618;4318776,184720566;8703824,723570818;13608824,723570818;1,1999999937852073;9,697600150893662;10,994575826735423;1,2969760471320535;9,69759977960123;0,09697600150893662;297,9985415460585;97,55007103016128;2080,112034683949;606,3445750355078;4533,68975489495;0;1,2;0,6;0,01
8720755,231023239;4536347,282026305;8700667,982189309;13605667,982189309;1,4000000013801175;9,708596417814615;11,205682252585298;1,497085989902122;9,708596262680878;0,09708596417814616;282,99834863493055;97,57433783333508;2080,629488631363;652,1450843026626;4229,158091714209;0;1,4000000000000001;0,6;0,01
8736737,3620763;4737218,6625054395;8710548,949657928;13615548,949657928;1,6000000042973619;9,674135155305823;11,370876450635278;1,6967413697302498;9,674135080902586;0,09674135155305824;270,0190477167848;97,75315787969075;2084,442563563437;694,9730929350155;3962,4563286948555;0;1,6;0,6;0,01
8762951,029276498;4924367,151012734;8729905,469524918;13634905,469524918;1,8000000057128367;9,606268279624274;11,502330940635247;1,8960626973688415;9,606268243263823;0,09606268279624273;258,61626357541166;98,04645601173137;2090,69671558778;735,3169027278645;3725,43134845277;0;1,8;0,6;0,01
8796923,317360915;5099971,245190273;8756283,881292183;13661283,881292183;2,000000007713049;9,513002135217276;11,608132457938208;2,0951299774028778;9,513002480532622;0,09513002135217279;248,4752046280604;98,4265634022849;2098,8019475903097;773,5413850278868;3512,2885901746154;0;2,0;0,6;0,01
9057446,436701033;2373893,601592113;9287296,396653332;14192296,396653332;0,19270490626243295;6,473068783506368;6,591196100199851;0,26759904337760887;6,323597056821348;0,0647306878350637;469,8201016011703;101,34149108761387;2160,958500573357;250,705897932019;7852,996350383134;1;0,2;0,7000000000000001;0,01
8587806,370507216;2738026,7611361076;8586147,018736323;13491147,018736323;0,3991689938586214;10,099243299143536;10,592048713106822;0,5007338686816991;10,091314844423577;0,10099243299143536;397,42577353722163;96,08680645710754;2048,9100661339244;324,0305347932701;6530,9765702155155;1;0,4;0,7000000000000001;0,01
8306876,093296917;2994760,212430629;8303002,774476692;13208002,774476692;0,5999999954260727;11,006316933714729;11,716379878139685;0,7100631940506891;11,006316684087114;0,11006316933714728;360,7368373799568;92,94354821284264;1981,8846992329266;377,09079564247963;5845,086395506406;0;0,6000000000000001;0,7000000000000001;0,01
8132385,7206363715;3215138,6626843307;8125352,074956679;13030352,074956678;0,7999999978290491;11,538986079068149;12,454375767066123;0,9153898832509652;11,538985883812993;0,1153898607906815;333,6876257065815;90,99121930099827;1940,2541517376483;423,03483042453536;5332,583444437789;0;0,8;0,7000000000000001;0,01
8021259,424110262;3411606,307616072;8010117,096474462;12915117,096474463;1,000000003105902;11,871734678568513;12,990451959492678;1,1187173625558395;11,871734596934425;0,11871734678568516;312,5049805544269;89,74785510693938;1913,7412358961283;464,19979209582164;4926,049166809695;0;1,0;0,7000000000000001;0,01
7951501,929958674;3590635,469935285;7935316,21815218;12840316,218152178;1,199999993785998;12,082823496720984;13,403651492292877;1,3208282629927057;12,082823229297537;0,12082823496720985;295,2552326345155;88,967356042301;1897,0982393276079;501,84859229186765;4590,867714168479;0;1,2;0,7000000000000001;0,01
7910589,134910209;3756220,550054302;7888444,642484408;12793444,642484406;1,4000000047218522;12,213236351109156;13,735368683692563;1,522132377044839;12,213236306644884;0,12213236351109155;280,8171316636157;88,50959306420897;1887,3371159403416;536,7691936248336;4306,9112139871395;0;1,4000000000000001;0,7000000000000001;0,01
7890744,668636586;3911033,052328275;7861748,510557251;12766748,510557251;1,5999999992148741;12,2868954860994;14,00976453994159;1,7228689365450773;12,286895603393488;0,122868954860994;268,4821922004061;88,2875583200831;1882,6025510292466;569,4934989913917;4061,4274368138654;0;1,6;0,7000000000000001;0,01
7886832,119692498;4056963,8384444513;7850115,65178365;12755115,65178365;1,7999999951054275;12,318854733270673;14,242043305113125;1,9231885342644284;12,318854770845492;0,12318854733270673;257,774503115134;88,24378179358433;1881,6690808775074;600,4009885132409;3845,8281390469965;0;1,8;0,7000000000000001;0,01
7895296,579202164;4195408,754707142;7850016,203079155;12755016,203079157;1,9999999963887576;12,319127593780697;14,44231870439375;2,1231912987288193;12,319127405661558;0,12319127593780696;248,3593237085976;88,33848850302557;1883,6885624011359;629,7737445483007;3654,057456092647;0;2,0;0,7000000000000001;0,01
8582803,663412377;2182053,540718701;9431912,975752838;14336912,975752838;0,17953760781055528;4,588189537958691;4,7798550924372165;0,2264284013273298;4,553426691109178;0,04588189537958692;492,68497689664537;96,03083242513189;2047,7165020871455;220,72407331258702;8277,363474200938;1;0,2;0,8;0,01
8427964,303236231;2366430,6985757123;8841532,587432623;13746532,587432621;0,37871492041633636;8,16667124018292;8,538566225975563;0,46302709721093105;8,075539128763296;0,0816667124018292;440,0341072957466;94,29837375160118;2010,7743645945995;266,13687176858514;7323,801005463807;1;0,4;0,8;0,01
8172555,63640601;2550654,414146108;8266277,143981935;13171277,143981935;0,5865769351550073;10,659418994374047;11,296499795762818;0,6942326641844533;10,602267131576477;0,1065941899437405;388,4215242837804;91,44067038960351;1949,8380362857235;311,91997845482666;6387,777137324412;1;0,6000000000000001;0,8;0,01
7500607,55756;2746849,0072808363;7492981,465897325;12397981,465897327;0,8000000053125484;13,262596009278901;14,19522213298982;0,9326259453570507;13,262596187630214;0,132625960092789;322,53703422470204;83,9224122668964;1789,522220666603;365,50790120396016;5197,779153785491;0;0,8;0,8;0,01
7314846,752720232;2880327,139853443;7302628,383069352;12207628,383069353;1,0000000087511394;13,739152859784033;14,876544599686948;1,1373915119391647;13,739153087744914;0,13739152859784035;300,5301558420598;81,84398132284834;1745,2027324866594;396,32169980752633;4787,379234409242;0;1,0;0,8;0,01
7183836,451246914;3003963,5471053952;7165921,132576348;12070921,132576348;1,1999999967427752;14,071450935772006;15,412165315259465;1,340714523718295;14,071450791538009;0,14071450935772006;282,8377564030549;80,37813999638507;1713,9458184535517;424,3868514526552;4454,146345957348;0;1,2;0,8;0,01
7091286,913224135;3119894,1850069663;7066583,9246502165;11971583,924650215;1,3999999983686402;14,308072081648366;15,851152699356524;1,5430807341986317;14,308071965154463;0,14308072081648363;268,2086129557084;79,34262648291909;1691,8650131943477;450,35231605635227;4175,84978219216;0;1,4000000000000001;0,8;0,01
7027029,237628269;3229575,2759081745;6994469,065635064;11899469,065635065;1,60000000202258;14,477426952434248;16,222201328569728;1,7447742560029187;14,477427072563128;0,14477426952434247;255,8541481295881;78,62366350541558;1676,5341833322675;474,6503453859426;3938,455497408709;0;1,6;0,8;0,01
6984322,663129287;3334054,632282473;6942861,718103258;11847861,71810326;1,799999993722019;14,597415793770471;16,543389790588204;1,9459741730193292;14,597415617564963;0,1459741579377047;245,2468288019562;78,14583038001787;1666,3450935221422;497,5856542726186;3732,5596102262634;0;1,8;0,8;0,01
6958490,503930661;3434116,9797903416;6907114,1313128015;11812114,1313128;2,0000000027630174;14,679955201677377;16,826754715919186;2,146799563154692;14,67995515276036;0,14679955201677375;236,01747546873665;77,85680084509357;1660,1819630638443;519,3823366815967;3551,5702259681907;0;2,0;0,8;0,01
